
==========
== CUDA ==
==========

CUDA Version 13.0.2

Container image Copyright (c) 2016-2023, NVIDIA CORPORATION & AFFILIATES. All rights reserved.

This container image and its contents are governed by the NVIDIA Deep Learning Container License.
By pulling and using the container, you accept the terms and conditions of this license:
https://developer.nvidia.com/ngc/nvidia-deep-learning-container-license

A copy of this license is made available in this container at /NGC-DL-CONTAINER-LICENSE for your convenience.

"ID","Process ID","Process Name","Host Name","Kernel Name","Context","Stream","Block Size","Grid Size","Device","CC","Section Name","Metric Name","Metric Unit","Metric Value"
"0","96","qw38-cuda-component-replay","127.0.0.1","void unnamed>::warp_query_decode_attention<0, 0>(AttentionConfig, unsigned long, int, const float *, const float *, const __nv_bfloat16 *, const __nv_bfloat16 *, const __nv_bfloat16 *, const __nv_bfloat16 *, float *, float *, float *, const DecodeLaunchState *)","1","7","(32, 1, 1)","(24, 16, 1)","0","12.0","Command line profiler metrics","dram__throughput.avg.pct_of_peak_sustained_elapsed","%","1.14"
"0","96","qw38-cuda-component-replay","127.0.0.1","void unnamed>::warp_query_decode_attention<0, 0>(AttentionConfig, unsigned long, int, const float *, const float *, const __nv_bfloat16 *, const __nv_bfloat16 *, const __nv_bfloat16 *, const __nv_bfloat16 *, float *, float *, float *, const DecodeLaunchState *)","1","7","(32, 1, 1)","(24, 16, 1)","0","12.0","Command line profiler metrics","dram__bytes.avg","Kbyte","36.67"
"0","96","qw38-cuda-component-replay","127.0.0.1","void unnamed>::warp_query_decode_attention<0, 0>(AttentionConfig, unsigned long, int, const float *, const float *, const __nv_bfloat16 *, const __nv_bfloat16 *, const __nv_bfloat16 *, const __nv_bfloat16 *, float *, float *, float *, const DecodeLaunchState *)","1","7","(32, 1, 1)","(24, 16, 1)","0","12.0","Command line profiler metrics","dram__bytes.max","Kbyte","39.94"
"0","96","qw38-cuda-component-replay","127.0.0.1","void unnamed>::warp_query_decode_attention<0, 0>(AttentionConfig, unsigned long, int, const float *, const float *, const __nv_bfloat16 *, const __nv_bfloat16 *, const __nv_bfloat16 *, const __nv_bfloat16 *, float *, float *, float *, const DecodeLaunchState *)","1","7","(32, 1, 1)","(24, 16, 1)","0","12.0","Command line profiler metrics","dram__bytes.min","Kbyte","33.28"
"0","96","qw38-cuda-component-replay","127.0.0.1","void unnamed>::warp_query_decode_attention<0, 0>(AttentionConfig, unsigned long, int, const float *, const float *, const __nv_bfloat16 *, const __nv_bfloat16 *, const __nv_bfloat16 *, const __nv_bfloat16 *, float *, float *, float *, const DecodeLaunchState *)","1","7","(32, 1, 1)","(24, 16, 1)","0","12.0","Command line profiler metrics","dram__bytes.sum","Kbyte","586.75"
"0","96","qw38-cuda-component-replay","127.0.0.1","void unnamed>::warp_query_decode_attention<0, 0>(AttentionConfig, unsigned long, int, const float *, const float *, const __nv_bfloat16 *, const __nv_bfloat16 *, const __nv_bfloat16 *, const __nv_bfloat16 *, float *, float *, float *, const DecodeLaunchState *)","1","7","(32, 1, 1)","(24, 16, 1)","0","12.0","Command line profiler metrics","dram__bytes_op_read.avg","Kbyte","36.67"
"0","96","qw38-cuda-component-replay","127.0.0.1","void unnamed>::warp_query_decode_attention<0, 0>(AttentionConfig, unsigned long, int, const float *, const float *, const __nv_bfloat16 *, const __nv_bfloat16 *, const __nv_bfloat16 *, const __nv_bfloat16 *, float *, float *, float *, const DecodeLaunchState *)","1","7","(32, 1, 1)","(24, 16, 1)","0","12.0","Command line profiler metrics","dram__bytes_op_read.max","Kbyte","39.94"
"0","96","qw38-cuda-component-replay","127.0.0.1","void unnamed>::warp_query_decode_attention<0, 0>(AttentionConfig, unsigned long, int, const float *, const float *, const __nv_bfloat16 *, const __nv_bfloat16 *, const __nv_bfloat16 *, const __nv_bfloat16 *, float *, float *, float *, const DecodeLaunchState *)","1","7","(32, 1, 1)","(24, 16, 1)","0","12.0","Command line profiler metrics","dram__bytes_op_read.min","Kbyte","33.28"
"0","96","qw38-cuda-component-replay","127.0.0.1","void unnamed>::warp_query_decode_attention<0, 0>(AttentionConfig, unsigned long, int, const float *, const float *, const __nv_bfloat16 *, const __nv_bfloat16 *, const __nv_bfloat16 *, const __nv_bfloat16 *, float *, float *, float *, const DecodeLaunchState *)","1","7","(32, 1, 1)","(24, 16, 1)","0","12.0","Command line profiler metrics","dram__bytes_op_read.sum","Kbyte","586.75"
"0","96","qw38-cuda-component-replay","127.0.0.1","void unnamed>::warp_query_decode_attention<0, 0>(AttentionConfig, unsigned long, int, const float *, const float *, const __nv_bfloat16 *, const __nv_bfloat16 *, const __nv_bfloat16 *, const __nv_bfloat16 *, float *, float *, float *, const DecodeLaunchState *)","1","7","(32, 1, 1)","(24, 16, 1)","0","12.0","Command line profiler metrics","dram__bytes_op_write.avg","byte","0"
"0","96","qw38-cuda-component-replay","127.0.0.1","void unnamed>::warp_query_decode_attention<0, 0>(AttentionConfig, unsigned long, int, const float *, const float *, const __nv_bfloat16 *, const __nv_bfloat16 *, const __nv_bfloat16 *, const __nv_bfloat16 *, float *, float *, float *, const DecodeLaunchState *)","1","7","(32, 1, 1)","(24, 16, 1)","0","12.0","Command line profiler metrics","dram__bytes_op_write.max","byte","0"
"0","96","qw38-cuda-component-replay","127.0.0.1","void unnamed>::warp_query_decode_attention<0, 0>(AttentionConfig, unsigned long, int, const float *, const float *, const __nv_bfloat16 *, const __nv_bfloat16 *, const __nv_bfloat16 *, const __nv_bfloat16 *, float *, float *, float *, const DecodeLaunchState *)","1","7","(32, 1, 1)","(24, 16, 1)","0","12.0","Command line profiler metrics","dram__bytes_op_write.min","byte","0"
"0","96","qw38-cuda-component-replay","127.0.0.1","void unnamed>::warp_query_decode_attention<0, 0>(AttentionConfig, unsigned long, int, const float *, const float *, const __nv_bfloat16 *, const __nv_bfloat16 *, const __nv_bfloat16 *, const __nv_bfloat16 *, float *, float *, float *, const DecodeLaunchState *)","1","7","(32, 1, 1)","(24, 16, 1)","0","12.0","Command line profiler metrics","dram__bytes_op_write.sum","byte","0"
"0","96","qw38-cuda-component-replay","127.0.0.1","void unnamed>::warp_query_decode_attention<0, 0>(AttentionConfig, unsigned long, int, const float *, const float *, const __nv_bfloat16 *, const __nv_bfloat16 *, const __nv_bfloat16 *, const __nv_bfloat16 *, float *, float *, float *, const DecodeLaunchState *)","1","7","(32, 1, 1)","(24, 16, 1)","0","12.0","Command line profiler metrics","lts__t_sector_hit_rate.max_rate","","1"
"0","96","qw38-cuda-component-replay","127.0.0.1","void unnamed>::warp_query_decode_attention<0, 0>(AttentionConfig, unsigned long, int, const float *, const float *, const __nv_bfloat16 *, const __nv_bfloat16 *, const __nv_bfloat16 *, const __nv_bfloat16 *, float *, float *, float *, const DecodeLaunchState *)","1","7","(32, 1, 1)","(24, 16, 1)","0","12.0","Command line profiler metrics","lts__t_sector_hit_rate.pct","%","78.63"
"0","96","qw38-cuda-component-replay","127.0.0.1","void unnamed>::warp_query_decode_attention<0, 0>(AttentionConfig, unsigned long, int, const float *, const float *, const __nv_bfloat16 *, const __nv_bfloat16 *, const __nv_bfloat16 *, const __nv_bfloat16 *, float *, float *, float *, const DecodeLaunchState *)","1","7","(32, 1, 1)","(24, 16, 1)","0","12.0","Command line profiler metrics","lts__t_sector_hit_rate.ratio","","0.79"
"0","96","qw38-cuda-component-replay","127.0.0.1","void unnamed>::warp_query_decode_attention<0, 0>(AttentionConfig, unsigned long, int, const float *, const float *, const __nv_bfloat16 *, const __nv_bfloat16 *, const __nv_bfloat16 *, const __nv_bfloat16 *, float *, float *, float *, const DecodeLaunchState *)","1","7","(32, 1, 1)","(24, 16, 1)","0","12.0","Command line profiler metrics","lts__t_sectors.avg","sector","3057.19"
"0","96","qw38-cuda-component-replay","127.0.0.1","void unnamed>::warp_query_decode_attention<0, 0>(AttentionConfig, unsigned long, int, const float *, const float *, const __nv_bfloat16 *, const __nv_bfloat16 *, const __nv_bfloat16 *, const __nv_bfloat16 *, float *, float *, float *, const DecodeLaunchState *)","1","7","(32, 1, 1)","(24, 16, 1)","0","12.0","Command line profiler metrics","lts__t_sectors.max","sector","6086"
"0","96","qw38-cuda-component-replay","127.0.0.1","void unnamed>::warp_query_decode_attention<0, 0>(AttentionConfig, unsigned long, int, const float *, const float *, const __nv_bfloat16 *, const __nv_bfloat16 *, const __nv_bfloat16 *, const __nv_bfloat16 *, float *, float *, float *, const DecodeLaunchState *)","1","7","(32, 1, 1)","(24, 16, 1)","0","12.0","Command line profiler metrics","lts__t_sectors.min","sector","2168"
"0","96","qw38-cuda-component-replay","127.0.0.1","void unnamed>::warp_query_decode_attention<0, 0>(AttentionConfig, unsigned long, int, const float *, const float *, const __nv_bfloat16 *, const __nv_bfloat16 *, const __nv_bfloat16 *, const __nv_bfloat16 *, float *, float *, float *, const DecodeLaunchState *)","1","7","(32, 1, 1)","(24, 16, 1)","0","12.0","Command line profiler metrics","lts__t_sectors.sum","sector","146745"
"0","96","qw38-cuda-component-replay","127.0.0.1","void unnamed>::warp_query_decode_attention<0, 0>(AttentionConfig, unsigned long, int, const float *, const float *, const __nv_bfloat16 *, const __nv_bfloat16 *, const __nv_bfloat16 *, const __nv_bfloat16 *, float *, float *, float *, const DecodeLaunchState *)","1","7","(32, 1, 1)","(24, 16, 1)","0","12.0","Command line profiler metrics","sm__pipe_tensor_cycles_active.avg","cycle","0"
"0","96","qw38-cuda-component-replay","127.0.0.1","void unnamed>::warp_query_decode_attention<0, 0>(AttentionConfig, unsigned long, int, const float *, const float *, const __nv_bfloat16 *, const __nv_bfloat16 *, const __nv_bfloat16 *, const __nv_bfloat16 *, float *, float *, float *, const DecodeLaunchState *)","1","7","(32, 1, 1)","(24, 16, 1)","0","12.0","Command line profiler metrics","sm__pipe_tensor_cycles_active.max","cycle","0"
"0","96","qw38-cuda-component-replay","127.0.0.1","void unnamed>::warp_query_decode_attention<0, 0>(AttentionConfig, unsigned long, int, const float *, const float *, const __nv_bfloat16 *, const __nv_bfloat16 *, const __nv_bfloat16 *, const __nv_bfloat16 *, float *, float *, float *, const DecodeLaunchState *)","1","7","(32, 1, 1)","(24, 16, 1)","0","12.0","Command line profiler metrics","sm__pipe_tensor_cycles_active.min","cycle","0"
"0","96","qw38-cuda-component-replay","127.0.0.1","void unnamed>::warp_query_decode_attention<0, 0>(AttentionConfig, unsigned long, int, const float *, const float *, const __nv_bfloat16 *, const __nv_bfloat16 *, const __nv_bfloat16 *, const __nv_bfloat16 *, float *, float *, float *, const DecodeLaunchState *)","1","7","(32, 1, 1)","(24, 16, 1)","0","12.0","Command line profiler metrics","sm__pipe_tensor_cycles_active.sum","cycle","0"
"0","96","qw38-cuda-component-replay","127.0.0.1","void unnamed>::warp_query_decode_attention<0, 0>(AttentionConfig, unsigned long, int, const float *, const float *, const __nv_bfloat16 *, const __nv_bfloat16 *, const __nv_bfloat16 *, const __nv_bfloat16 *, float *, float *, float *, const DecodeLaunchState *)","1","7","(32, 1, 1)","(24, 16, 1)","0","12.0","Command line profiler metrics","smsp__warps_issue_stalled_barrier.avg","warp","0"
"0","96","qw38-cuda-component-replay","127.0.0.1","void unnamed>::warp_query_decode_attention<0, 0>(AttentionConfig, unsigned long, int, const float *, const float *, const __nv_bfloat16 *, const __nv_bfloat16 *, const __nv_bfloat16 *, const __nv_bfloat16 *, float *, float *, float *, const DecodeLaunchState *)","1","7","(32, 1, 1)","(24, 16, 1)","0","12.0","Command line profiler metrics","smsp__warps_issue_stalled_barrier.max","warp","0"
"0","96","qw38-cuda-component-replay","127.0.0.1","void unnamed>::warp_query_decode_attention<0, 0>(AttentionConfig, unsigned long, int, const float *, const float *, const __nv_bfloat16 *, const __nv_bfloat16 *, const __nv_bfloat16 *, const __nv_bfloat16 *, float *, float *, float *, const DecodeLaunchState *)","1","7","(32, 1, 1)","(24, 16, 1)","0","12.0","Command line profiler metrics","smsp__warps_issue_stalled_barrier.min","warp","0"
"0","96","qw38-cuda-component-replay","127.0.0.1","void unnamed>::warp_query_decode_attention<0, 0>(AttentionConfig, unsigned long, int, const float *, const float *, const __nv_bfloat16 *, const __nv_bfloat16 *, const __nv_bfloat16 *, const __nv_bfloat16 *, float *, float *, float *, const DecodeLaunchState *)","1","7","(32, 1, 1)","(24, 16, 1)","0","12.0","Command line profiler metrics","smsp__warps_issue_stalled_barrier.sum","warp","0"
"0","96","qw38-cuda-component-replay","127.0.0.1","void unnamed>::warp_query_decode_attention<0, 0>(AttentionConfig, unsigned long, int, const float *, const float *, const __nv_bfloat16 *, const __nv_bfloat16 *, const __nv_bfloat16 *, const __nv_bfloat16 *, float *, float *, float *, const DecodeLaunchState *)","1","7","(32, 1, 1)","(24, 16, 1)","0","12.0","Command line profiler metrics","smsp__warps_issue_stalled_long_scoreboard.avg","warp","19247.90"
"0","96","qw38-cuda-component-replay","127.0.0.1","void unnamed>::warp_query_decode_attention<0, 0>(AttentionConfig, unsigned long, int, const float *, const float *, const __nv_bfloat16 *, const __nv_bfloat16 *, const __nv_bfloat16 *, const __nv_bfloat16 *, float *, float *, float *, const DecodeLaunchState *)","1","7","(32, 1, 1)","(24, 16, 1)","0","12.0","Command line profiler metrics","smsp__warps_issue_stalled_long_scoreboard.max","warp","35564"
"0","96","qw38-cuda-component-replay","127.0.0.1","void unnamed>::warp_query_decode_attention<0, 0>(AttentionConfig, unsigned long, int, const float *, const float *, const __nv_bfloat16 *, const __nv_bfloat16 *, const __nv_bfloat16 *, const __nv_bfloat16 *, float *, float *, float *, const DecodeLaunchState *)","1","7","(32, 1, 1)","(24, 16, 1)","0","12.0","Command line profiler metrics","smsp__warps_issue_stalled_long_scoreboard.min","warp","0"
"0","96","qw38-cuda-component-replay","127.0.0.1","void unnamed>::warp_query_decode_attention<0, 0>(AttentionConfig, unsigned long, int, const float *, const float *, const __nv_bfloat16 *, const __nv_bfloat16 *, const __nv_bfloat16 *, const __nv_bfloat16 *, float *, float *, float *, const DecodeLaunchState *)","1","7","(32, 1, 1)","(24, 16, 1)","0","12.0","Command line profiler metrics","smsp__warps_issue_stalled_long_scoreboard.sum","warp","13088572"
"0","96","qw38-cuda-component-replay","127.0.0.1","void unnamed>::warp_query_decode_attention<0, 0>(AttentionConfig, unsigned long, int, const float *, const float *, const __nv_bfloat16 *, const __nv_bfloat16 *, const __nv_bfloat16 *, const __nv_bfloat16 *, float *, float *, float *, const DecodeLaunchState *)","1","7","(32, 1, 1)","(24, 16, 1)","0","12.0","Command line profiler metrics","sm__throughput.avg.pct_of_peak_sustained_elapsed","%","3.92"
"0","96","qw38-cuda-component-replay","127.0.0.1","void unnamed>::warp_query_decode_attention<0, 0>(AttentionConfig, unsigned long, int, const float *, const float *, const __nv_bfloat16 *, const __nv_bfloat16 *, const __nv_bfloat16 *, const __nv_bfloat16 *, float *, float *, float *, const DecodeLaunchState *)","1","7","(32, 1, 1)","(24, 16, 1)","0","12.0","Command line profiler metrics","sm__warps_active.avg.pct_of_peak_sustained_active","%","4.62"
